2010,"https://web.archive.org/web/20121001063406im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1456/December%2020,%202010%20-%2010:53pm/xapolf,P208_300.png.pagespeed.ic.-JPAhspcZe.png",apolf! #8,/apileoflofi
2010,"https://web.archive.org/web/20121001063406im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1456/August%2012,%202010%20-%201:54am/xAPOLF,P20V_300.png.pagespeed.ic.e1x5r88uOC.png",A Pile of Lo-fi! Vol. V,/apileoflofi
2010,"https://web.archive.org/web/20121001063406im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1456/May%2014,%202010%20-%208:29pm/xFront_528.png.pagespeed.ic.86yzo2Ut__.png",A Pile of Lo-fi! Vol. II,/apileoflofi
2010,"https://web.archive.org/web/20121001063406im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1456/November%208,%202010%20-%209:05pm/xapolf7.jpg.pagespeed.ic.mYb2mFEVFI.jpg",apolf! #7,/apileoflofi
2010,"https://web.archive.org/web/20121001063406im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/1456/July%2019,%202010%20-%203:59pm/xFront_Txt_300.png.pagespeed.ic.EI3OHFcvqt.png",A Pile of Lo-fi! Vol. IV,/apileoflofi
2009,"https://web.archive.org/web/20121001062419im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/561/November%2011,%202011%20-%209:23am/xSDC13889.JPG.pagespeed.ic.nRGB9sk7QL.jpg",Synesthesia,/12lbbrownie
"","https://web.archive.org/web/20121001062716im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/3167/October%203,%202010%20-%202:52am/xdmz.jpg.pagespeed.ic.BvEyy65Wha.jpg",Dessert for Breakfast,/37cents
2010,"https://web.archive.org/web/20121001063009im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/9418/June%2012,%202011%20-%205:59pm/x246817_10150264859006422_686601421_9197647_435282_n.jpg.pagespeed.ic.u0I2T3vDHc.jpg",S/T,/allthings
2010,"https://web.archive.org/web/20121001062555im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/576/April 19, 2010 - 2:35pm/charles-fazzino.jpg",Sister Serotonin ,/alexandrehisapocalypse
2010,"https://web.archive.org/web/20121001062555im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/576/December 26, 2009 - 6:59pm/serotonin1.jpg",Serotonin,/alexandrehisapocalypse
2010,"https://web.archive.org/web/20121001063343im_/http://cllct.com/files/imagecache/100x100resize/files/releasecover/4186/January 25, 2011 - 4:42pm/Alphabet - Demos_ Summer 2010(2).jpg",David Letterman Touchdown (Demo EP),/alphabet
2011,"/web/20120710120043im_/http://cllct.com:80/files/imagecache/100x100resize/files/releasecover/380/April%203,%202011%20-%204:55pm/xhourbox2.jpg.pagespeed.ic.Wi7MEyJxEh.jpg",Hourbox: Best of the Badface >:} Hoursong Vol. 1,/adamgaudreau
2020,"/web/20120710120043im_/http://cllct.com:80/files/imagecache/100x100resize/files/releasecover/380/July%2023,%202011%20-%209:18pm/xBADFACE26.png.pagespeed.ic.do5-I-6KCB.png",Badface 26: Pizza and Risk with Steven Derome,/adamgaudreau
2011,"/web/20120710120043im_/http://cllct.com:80/files/imagecache/100x100resize/files/releasecover/476/March%205,%202011%20-%208:51pm/xbadface6.jpg.pagespeed.ic.cnv9yKEtSw.jpg",Badface 6: We Were Way Too Quick...,/adamgaudreau
